researcher_id,first_name,last_name,db_affiliation,repec_name,repec_workplace,repec_homepage,repec_handle,match_type,confidence
1832,Gabriel,Ahlfeldt,,Gabriel M. Ahlfeldt,Centre for Economic Policy Research (CEPR),http://personal.lse.ac.uk/ahlfeldg/,REPEC:per:2008-08-25:gabriel_martins_ahlfeldt,exact_name,unique
1833,Ismir,Mulalic,,Ismir Mulalic,Copenhagen Business School,https://sites.google.com/view/ismirmulalic,REPEC:per:2013-06-24:ismir_mulalic,exact_name,unique
1834,Daniel,Sturm,,Daniel M. Sturm,London School of Economics (LSE),http://personal.lse.ac.uk/sturmd/,REPEC:per:2010-11-21:daniel_m_sturm,exact_name,unique
1838,Thomas,Breda,,Thomas Breda,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",http://www.parisschoolofeconomics.com/breda-thomas/index_en.html,REPEC:per:2010-10-17:thomas_breda,exact_name,unique
1840,Delphine,Roy,,Delphine Roy,Government of France,https://delphineroy.github.io/,REPEC:per:2021-10-17:delphine_roy,exact_name,unique
1842,Simeon,Djankov,,Simeon Djankov,London School of Economics (LSE),https://www.fmg.ac.uk/people/simeon-djankov,REPEC:per:2005-03-14:simeon_djankov,exact_name,unique
1843,Andrei,Shleifer,,Andrei Shleifer,National Bureau of Economic Research (NBER),https://scholar.harvard.edu/shleifer/home,REPEC:per:1961-03-28:andrei_shleifer,exact_name,unique
1851,Rema,Hanna,,Rema Hanna,Harvard University,http://www.hks.harvard.edu/fs/rhanna/,REPEC:per:2013-07-15:rema_hanna,exact_name,unique
1852,Benjamin,Olken,,Benjamin Olken,Massachusetts Institute of Technology (MIT),https://web.mit.edu/bolken,REPEC:per:2013-08-23:benjamin_olken,exact_name,unique
1854,Michèle,Belot,,Michèle Belot,University of Edinburgh,https://sites.google.com/site/mvkbelot/,REPEC:per:1976-06-28:mich_le_belot,exact_name,unique
1863,Georg,Weizsäcker,,Georg Weizsäcker,Berlin School of Economics,https://www.wiwi.hu-berlin.de/en/Professorships/vwl/microeconomics/people/gweizsaecker,REPEC:per:1973-09-03:georg_weizsacker,exact_name,unique
1870,Lukas,Lehner,,Lukas Lehner,Oxford University,https://lukaslehner.github.io/,REPEC:per:1993-01-27:Lukas_Lehner,exact_name,unique
1872,Dirk,Bergemann,,Dirk Bergemann,Yale University,http://campuspress.yale.edu/dirkbergemann/,REPEC:per:1964-08-19:dirk_bergemann,exact_name,unique
1873,Alessandro,Bonatti,,Alessandro Bonatti,Massachusetts Institute of Technology (MIT),http://www.mit.edu/~bonatti/,REPEC:per:2008-04-22:alessandro_bonatti,exact_name,unique
1882,Pawel,Krolikowski,,Pawel Michal Krolikowski,Federal Reserve Bank of Cleveland,https://sites.google.com/site/pawelmkrolikowski/,REPEC:per:2012-09-18:pawel_michal_krolikowski,exact_name,unique
1886,Margaret,Levenstein,,Margaret Catherine Levenstein,University of Michigan,http://www-personal.umich.edu/~maggiel/,REPEC:per:1962-08-27:margaret_catherine_levenstein,exact_name,unique
1888,Evan,Totty,,Evan Totty,Government of the United States,https://sites.google.com/site/evanstotty/,REPEC:per:2018-01-29:evan_totty,exact_name,unique
1891,Roberto,Pinheiro,,Roberto Benjamin Pinheiro,Federal Reserve Bank of Cleveland,http://sites.google.com/site/rbpinheiro/,REPEC:per:1979-06-30:roberto_benjamin_pinheiro,exact_name,unique
1893,Nolan,Pope,,Nolan Pope,University of Maryland,http://www.econweb.umd.edu/~pope/,REPEC:per:2023-10-29:Nolan_Pope,exact_name,unique
1895,Miguel,Ramirez,,miguel d. ramirez,Trinity College,https://internet3.trincoll.edu/facProfiles/Default.aspx?fid=1000771,REPEC:per:2005-12-01:miguel_d_ramirez,exact_name,unique
1897,Jong-Hee,Hahn,,Jong-Hee Hahn,Yonsei University,https://sites.google.com/site/jongheehahnshomepage/,REPEC:per:2004-06-09:jong_hee_hahn,exact_name,unique
1898,Sang-Hyun,Kim,,Sang-Hyun Kim,Yonsei University,https://sites.google.com/site/sanghyunkim46/home,REPEC:per:2020-06-01:sang_hyun_kim,exact_name,unique
1919,Missaka,Warusawitharana,,Missaka Warusawitharana,Federal Reserve Board (Board of Governors of the Federal Reserve System),http://missaka.marginalq.com,REPEC:per:2006-12-08:missaka_warusawitharana,exact_name,unique
1930,Deyu,Rao,,Deyu Rao,Hong Kong University of Science and Technology (HKUST),https://deyurao.github.io/,REPEC:per:1993-02-22:Deyu_Rao,exact_name,unique
1943,Sumit,Agarwal,,Sumit Agarwal,National University of Singapore (NUS),http://www.ushakrisna.com,REPEC:per:1970-05-04:sumit_agarwal,exact_name,unique
1957,Richard,Freeman,,Richard B. Freeman,Maastricht University,http://www.nber.org/~freeman,REPEC:per:1943-08-06:richard_b_freeman,exact_name,unique
1958,Wei,Huang,,Wei Huang,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",https://huangweipku.com/,REPEC:per:2012-07-09:wei_huang,exact_name,unique
1968,Adam,Blandin,,Adam Blandin,Vanderbilt University,https://sites.google.com/view/blandin,REPEC:per:2017-01-07:adam_blandin,exact_name,unique
1970,Farah,Said,,Farah Said,Lahore University of Management Sciences,https://sites.google.com/site/farahziasaid/,REPEC:per:1985-08-15:farah_said,exact_name,unique
1971,Sonia,Bhalotra,,Sonia Bhalotra,Oxford University,https://sites.google.com/site/srbhalotra/,REPEC:per:1965-10-09:sonia_bhalotra,exact_name,unique
1979,Shashwat,Alok,,Shashwat Alok,Indian School of Business,http://www.shashwatalok.com,REPEC:per:2021-07-10:shashwat_alok,exact_name,unique
1984,Markus,Brunnermeier,,Markus K. Brunnermeier,CESifo,http://scholar.princeton.edu/markus,REPEC:per:1969-02-07:markus_k__brunnermeier,exact_name,unique
1985,Tom,Zimmermann,,Tom Zimmermann,Universität zu Köln,http://www.tomzimmermann.net/,REPEC:per:2012-10-31:tom_zimmermann,exact_name,unique
1987,Darrell,Duffie,,Darrell Duffie,Stanford University,http://darrellduffie.com,REPEC:per:1954-04-18:darrell_duffie,exact_name,unique
1990,Kristian,Blickle,,Kristian Sven Blickle,Federal Reserve Bank of New York,http://www.kristianblickle.com,REPEC:per:2015-11-16:kristian_sven_blickle,exact_name,unique
1991,Joao,Santos,,joao santos,Universidade Nova de Lisboa,http://www.newyorkfed.org/rmaghome/economist/santos/contact.html,REPEC:per:2004-10-13:joao_ac_santos,exact_name,unique
1992,Gabriel,Chodorow-Reich,,Gabriel Isaac Chodorow-Reich,Harvard University,http://scholar.harvard.edu/chodorow-reich,REPEC:per:2015-08-13:gabriel_isaac_chodorow_reich,exact_name,unique
1993,Olivier,Darmouni,,Olivier Darmouni,Columbia University,https://sites.google.com/site/olivierdarmouni/,REPEC:per:2019-06-08:olivier_darmouni,exact_name,unique
1994,Matthew,Plosser,,Matthew Charles Plosser,Federal Reserve Bank of New York,http://nyfedeconomists.org/plosser/,REPEC:per:2012-09-12:matthew_charles_plosser,exact_name,unique
1995,Mark,Carlson,,Mark A. Carlson,Federal Reserve Board (Board of Governors of the Federal Reserve System),http://www.federalreserve.gov/econresdata/mark-a-carlson.htm,REPEC:per:2012-08-30:mark_a_carlson,exact_name,unique
1997,Robert,Kurtzman,,Robert Jacob Kurtzman,Federal Reserve Board (Board of Governors of the Federal Reserve System),https://sites.google.com/site/robertkurtzman/,REPEC:per:2012-10-25:robert_kurtzman,exact_name,unique
1999,Karsten,Müller,,Karsten  Müller,National University of Singapore (NUS),http://www.karstenmueller.com,REPEC:per:1921-09-19:karsten_mueller,exact_name,unique
2000,Gyozo,Gyongyosi,,Gyozo Gyongyosi,Universiteit Utrecht,https://sites.google.com/view/gyozogyongyosi,REPEC:per:2020-05-13:gyozo_gyongyosi,exact_name,unique
2004,Tahir,Andrabi,,Tahir Raza Shah Andrabi,Pomona College,http://economic-files.pomona.edu/andrabi,REPEC:per:2010-11-25:tahir_raza_shah_andrabi,exact_name,unique
2005,Jishnu,Das,,Jishnu Das,Georgetown University,https://gufaculty360.georgetown.edu/s/contact/0031Q000021vmDOQAY/jishnu-das,REPEC:per:2008-05-08:jishnu_das,exact_name,unique
2007,Naureen,Karachiwalla,,Naureen Karachiwalla,International Food Policy Research Institute (IFPRI),https://sites.google.com/site/naureenkarachiwalla/home,REPEC:per:2015-04-03:naureen_karachiwalla,exact_name,unique
2009,Jean-William,Laliberté,,Jean-William Laliberté,University of Calgary,https://sites.google.com/view/jwlaliberte,REPEC:per:1986-07-04:jean_william_laliberte,exact_name,unique
2012,Manisha,Shah,,Manisha Shah,University of California-Berkeley,https://manishashah.net,REPEC:per:1973-06-19:manisha_shah,exact_name,unique
2015,Jeanne,Lafortune,,Jeanne Lafortune,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",http://sites.google.com/site/jeannelafortune/,REPEC:per:1980-08-09:jeanne_lafortune,exact_name,unique
2022,Randall,Walsh,,Randall Phillip Walsh,University of Pittsburgh,http://www.randallwalsh.com/,REPEC:per:2006-04-25:randall_phillip_walsh,exact_name,unique
2023,Erin,Fletcher,,Erin Kathleen Fletcher,,http://erinkfletcher.com,REPEC:per:2017-09-23:erin_kathleen_fletcher,exact_name,unique
2024,Ann,Owen,,Ann L. Owen,Hamilton College,https://people.hamilton.edu/aowen,REPEC:per:2008-10-13:ann_l_owen,exact_name,unique
2025,Mark,Koyama,,Mark Koyama,Mercatus Center,http://economics.gmu.edu/people/mkoyama2,REPEC:per:2008-12-21:mark_leo_koyama,exact_name,unique
2033,Ludger,Woessmann,,Ludger Woessmann,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",https://sites.google.com/view/woessmann-e,REPEC:per:1973-05-25:ludger_woessmann,exact_name,unique
2034,Alberto,Bisin,,Alberto Bisin,Centre for Economic Policy Research (CEPR),https://wp.nyu.edu/albertobisin/,REPEC:per:1963-01-21:alberto_bisin,exact_name,unique
2035,Avner,Seror,,Avner Seror,Aix-Marseille Université,https://sites.google.com/site/avnerseror,REPEC:per:2018-07-25:avner_seror,exact_name,unique
2036,Thierry,Verdier,,Thierry A. Verdier,Pontifícia Universidade Católica do Rio de Janeiro,http://www.pse.ens.fr/senior/verdier,REPEC:per:2005-09-08:thierry_a_verdier,exact_name,unique
2037,Jean-Paul,Carvalho,,Jean-Paul Carvalho,University of California-Irvine,http://www.jeanpaulcarvalho.com,REPEC:per:2011-07-18:jean_paul_carvalho,exact_name,unique
2038,Michael,Sacks,,Michael David Sacks,University of California-Irvine,http://sites.uci.edu/sacks/,REPEC:per:2016-03-28:michael_david_sacks,exact_name,unique
2040,Lars,Boerner,,Lars  Boerner,Leibniz-Institut für Wirtschaftsforschung Halle (IWH),http://sites.google.com/site/larsboerner/,REPEC:per:2010-11-26:lars_boerner,exact_name,unique
2041,Battista,Severgnini,,Battista Severgnini,Fondazione Rodolfo DEBENEDETTI (fRDB),http://sites.google.com/site/batsevergnini/,REPEC:per:2007-08-22:battista_severgnini,exact_name,unique
2042,Latika,Chaudhary,,Latika Chaudhary,Naval Postgraduate School,https://sites.google.com/site/lchaudha/,REPEC:per:2014-05-04:latika_chaudhary,exact_name,unique
2043,Sriya,Iyer,,Sriya  Iyer,University of Cambridge,https://www.econ.cam.ac.uk/people/academic/sriya-iyer,REPEC:per:1970-03-04:sriya_iyer,exact_name,unique
2044,Anand,Shrivastava,,Anand Shrivastava,Azim Premji University,https://sites.google.com/site/anandshrivastava1984/,REPEC:per:2018-01-30:anand_shrivastava,exact_name,unique
2045,Aidin,Hajikhameneh,,Aidin Hajikhameneh,San Jose State University,https://sites.google.com/site/aidinhajikhameneh/,REPEC:per:2017-06-17:aidin_hajikhameneh,exact_name,unique
2047,Roman,Sheremeta,,Roman M. Sheremeta,Chapman University,http://sites.google.com/site/romansheremeta/,REPEC:per:2008-11-17:roman_m_sheremeta,exact_name,unique
2055,Pilar,Garcia-Gomez,,Pilar Garcia-Gomez,Erasmus Universiteit Rotterdam,http://www.pilargarciagomez.com,REPEC:per:2012-01-12:pilar_garcia_gomez,exact_name,unique
2056,Gustavo,Bobonis,,Gustavo J. Bobonis,University of Toronto,http://www.chass.utoronto.ca/~bobonis,REPEC:per:2006-04-26:gustavo_j_bobonis,exact_name,unique
2057,Paola,Salardi,,Paola Salardi,University of Toronto,https://sites.google.com/site/paolasalardi/,REPEC:per:1979-11-06:paola_salardi,exact_name,unique
2067,Paul,Gaggl,,Paul Gaggl,University of North Carolina-Charlotte,http://belkcollegeofbusiness.uncc.edu/pgaggl/,REPEC:per:2007-12-11:paul_gaggl,exact_name,unique
2068,Ioana,Marinescu,,Ioana Elena Marinescu,National Bureau of Economic Research (NBER),http://www.marinescu.eu,REPEC:per:2004-09-29:ioana_elena_marinescu,exact_name,unique
2072,Gaia,Narciso,,Gaia  Narciso,Trinity College Dublin,https://www.gaianarciso.com/,REPEC:per:2007-09-15:gaia_narciso,exact_name,unique
2074,Carl,Kitchens,,Carl T. Kitchens,National Bureau of Economic Research (NBER),https://sites.google.com/site/kitchct/,REPEC:per:2015-10-31:carl_t_kitchens,exact_name,unique
2075,Nadia,Campaniello,,Nadia Campaniello,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",https://sites.google.com/site/nadiacampaniello/,REPEC:per:2012-04-23:nadia_campaniello,exact_name,unique
2076,Giovanni,Mastrobuoni,,Giovanni Mastrobuoni,University of Essex,https://sites.google.com/site/giovannimastrobuoni/,REPEC:per:2004-10-06:giovanni_mastrobuoni,exact_name,unique
2077,Gregory,Clark,,Gregory Clark,Syddansk Universitet,http://www.iga.ucdavis.edu/gclark.html,REPEC:per:1957-10-23:gregory_clark,exact_name,unique
2081,Jenny,Chan,,Jenny Chan,Bank of England,http://jenncha.github.io,REPEC:per:2022-12-12:jenny_chan,exact_name,unique
2083,Thomas,Drechsel,,Thomas Drechsel,University of Maryland,http://econweb.umd.edu/~drechsel/,REPEC:per:2015-01-18:thomas_drechsel,exact_name,unique
2085,Richard,Harrison,,Richard John Harrison,Bank of England,https://rharrisonmacro.github.io/,REPEC:per:2008-07-10:richard_john_harrison,exact_name,unique
2087,Francesco,Caselli,,Francesco Caselli,London School of Economics (LSE),http://personal.lse.ac.uk/casellif/,REPEC:per:2005-05-15:francesco_caselli,exact_name,unique
2089,Milan,Lisicky,,Milan Lisicky,European Commission,http://www.milanlisicky.cz,REPEC:per:1979-07-15:milan_lisicky,exact_name,unique
2090,Philippe,Bracke,,Philippe Bracke,London School of Economics (LSE),https://sites.google.com/site/philippebracke/,REPEC:per:2011-06-27:philippe_bracke,exact_name,unique
2091,Jonathan,Brogaard,,Jonathan Brogaard,University of Utah,http://www.brogaard.utah.edu/,REPEC:per:2020-02-21:jonathan_brogaard,exact_name,unique
2100,Benjamin,Arold,,Benjamin W. Arold,Eidgenössische Technische Hochschule Zürich (ETHZ),https://benjamin-arold.mystrikingly.com/,REPEC:per:2021-06-15:benjamin_w_arold,exact_name,unique
2105,Kimberly,Clausing,,Kimberly A. Clausing,Peter G. Peterson Institute for International Economics (IIE),https://law.ucla.edu/faculty/faculty-profiles/kimberly-clausing,REPEC:per:2016-03-25:kimberly_a_clausing,exact_name,unique
2106,Jonathan,Colmer,,Jonathan Colmer,University of Virginia,https://www.jonathancolmer.com,REPEC:per:1989-12-09:jonathan_colmer,exact_name,unique
2108,Madhav,Chandrasekher,,Madhav Chandrasekher,Arizona State University,http://www.public.asu.edu/~mchandr6,REPEC:per:2009-06-04:madhav_chandrasekher,exact_name,unique
2109,Tomasz,Strzalecki,,Tomasz Strzalecki,Harvard University,http://scholar.harvard.edu/tomasz/,REPEC:per:2007-06-18:tomasz_strzalecki,exact_name,unique
2110,Assaf,Romm,,Assaf Romm,Hebrew University of Jerusalem,http://www.assafromm.com,REPEC:per:1982-09-16:assaf_romm,exact_name,unique
2111,Daisuke,Oyama,,Daisuke Oyama,University of Tokyo,http://www.oyama.e.u-tokyo.ac.jp/,REPEC:per:1974-03-09:daisuke_oyama,exact_name,unique
2113,Todd,Sarver,,Todd Sarver,Duke University,http://sites.google.com/site/toddsarver/,REPEC:per:2013-04-07:todd_sarver,exact_name,unique
2115,Drew,Fudenberg,,Drew Fudenberg,Massachusetts Institute of Technology (MIT),http://economics.mit.edu/faculty/drewf,REPEC:per:2005-12-19:drew_fudenberg,exact_name,unique
2116,Joyee,Deb,,Joyee Deb,New York University (NYU),http://pages.stern.nyu.edu/~jdeb,REPEC:per:1975-06-09:joyee_deb,exact_name,unique
2117,Matthew,Kovach,,Matthew Luke Kovach,Purdue University,http://matthewkovach.com/,REPEC:per:2015-02-27:matthew_kovach,exact_name,unique
2119,Scott,Kominers,,Scott Duke Kominers,University of Chicago,http://www.scottkom.com/,REPEC:per:2010-08-04:scott_duke_kominers,exact_name,unique
2120,Henrique,de Oliveira,,Henrique de Oliveira,Fundação Getúlio Vargas (FGV),https://www.henriquedeoliveira.com/,REPEC:per:1984-11-24:henrique_de_oliveira,exact_name,unique
2124,Adrien,Vigier,,Adrien Henri Vigier,University of Nottingham,https://sites.google.com/site/adrienhenrivigier/home,REPEC:per:2020-12-19:adrien_henri_vigier,exact_name,unique
2125,Andreas,Schaab,,Andreas Schaab,Columbia University,https://andreasschaab.com/,REPEC:per:1991-08-17:andreas_schaab,exact_name,unique
2129,James,Choi,,James Jinwoo Choi,Yale University,https://faculty.som.yale.edu/jameschoi/,REPEC:per:2005-02-20:james_jinwoo_choi,exact_name,unique
2130,Christopher,Harris,,Christopher Harris,University of Cambridge,http://www.econ.cam.ac.uk/faculty/harris/index.htm,REPEC:per:2009-04-20:christopher_harris,exact_name,unique
2131,David,Laibson,,David Laibson,National Bureau of Economic Research (NBER),https://scholar.harvard.edu/laibson/home,REPEC:per:2005-02-16:david_laibson,exact_name,unique
2132,Brigitte,Madrian,,Brigitte C. Madrian,Brigham Young University,https://marriottschool.byu.edu/brigitte-madrian,REPEC:per:2004-12-06:brigitte_c_madrian,exact_name,unique
2134,Antonio,Coppola,,Antonio Coppola,Stanford University,https://www.antoniocoppola.org/,REPEC:per:1994-04-22:Antonio_Coppola,exact_name,unique
2136,Angus,Lewis,,Angus Lewis,Stanford University,https://sites.google.com/view/anguslewis/home,REPEC:per:2025-02-21:Angus_Lewis,exact_name,unique
2138,Stefano,Giglio,,Stefano Giglio,Yale University,https://sites.google.com/view/stefanogiglio/,REPEC:per:1982-03-22:stefano_giglio,exact_name,unique
2140,Johannes,Stroebel,,Johannes Stroebel,Centre for Economic Policy Research (CEPR),http://pages.stern.nyu.edu/~jstroebe/index.html,REPEC:per:1985-08-20:johannes_c_stroebel,exact_name,unique
2144,Damjan,Pfajfar,,Damjan Pfajfar,Federal Reserve Bank of Cleveland,https://sites.google.com/site/dpfajfar/,REPEC:per:2006-12-23:damjan_pfajfar,exact_name,unique
2145,Giuseppe,Berlingieri,,Giuseppe  Berlingieri,Université de Cergy-Pontoise,https://sites.google.com/site/giuseppeberlingieri/,REPEC:per:2013-04-12:giuseppe_berlingieri,exact_name,unique
2146,Danial,Lashkari,,Danial Lashkari,Federal Reserve Bank of New York,https://sites.google.com/view/danial-lashkari,REPEC:per:2019-10-18:danial_lashkari,exact_name,unique
2147,Davide,Rigo,,Davide Rigo,London School of Economics (LSE),https://daviderigo.weebly.com.html,REPEC:per:2017-03-03:davide_rigo,exact_name,unique
2153,Ariel,Burstein,,Ariel Tomas Burstein,University of California-Los Angeles (UCLA),http://www.econ.ucla.edu/arielb/,REPEC:per:2006-11-24:ariel_tomas_burstein,exact_name,unique
2155,Kevin,Reffett,,Kevin Reffett,Arizona State University,http://wpcarey.asu.edu/directory/people/profile.cfm?person=1039534,REPEC:per:2013-10-21:kevin_reffett,exact_name,unique
